,AAPL,GLD,QQQ,SPY,TLT
2019-02-05,0.02640685037704746,0.006131720866004675,0.014696221201837606,0.009090731900998784,0.005463497878310092
2019-02-06,0.02516612896024555,0.00608106188030662,0.014115792039843979,0.008504090770553209,0.0056007374368497965
2019-02-07,0.023192548262528968,0.0061087876070805135,0.013234359019433917,0.007801491031341467,0.005439799021234807
2019-02-08,0.022637935449858565,0.006057038013001527,0.013364443087814752,0.008263907220867771,0.005448760161859507
2019-02-11,0.02089110355962341,0.006023552429568778,0.012514614464462446,0.007598725542205388,0.005442061589569566
2019-02-12,0.019409239375425776,0.006010029915307471,0.011697769424553283,0.006983664163394143,0.005433854482176793
2019-02-13,0.01825056360828923,0.005956286003314303,0.012262916177121923,0.008437839634750989,0.005419180894281669
2019-02-14,0.016932548699435848,0.005926773095272968,0.011480770076284572,0.007872764044569845,0.005410226341116974
2019-02-15,0.015716020752842716,0.00592983087299042,0.010753414880816539,0.007308693997387439,0.005412517071672365
2019-02-19,0.01457370907438881,0.005941607559395182,0.010191311403480941,0.008140129966458364,0.005395012255530588
2019-02-20,0.013600393593209739,0.00630677283981335,0.009568564760353003,0.0075294350528182065,0.00546630628541866
2019-02-21,0.01303001717310285,0.006246933084136997,0.008956396770537195,0.006999571137993713,0.005366848340311726
2019-02-22,0.012497980095849239,0.006417906716997196,0.008518340850427946,0.0066448226671584785,0.005397817076750982
2019-02-25,0.01273976981409091,0.006374263225274318,0.008516658872947001,0.006683968607547703,0.005402234447586323
2019-02-26,0.012434792177999372,0.0063095616355496745,0.00813442291954805,0.0062224237834200636,0.005389433294565083
2019-02-27,0.01181303817884446,0.006249505534642849,0.0076693134195433945,0.005791229985491852,0.005386054750017244
2019-02-28,0.011356166881961515,0.006279547357968518,0.007237923623585444,0.005401211014311758,0.005579557308267693
2019-03-01,0.011649728007865054,0.006273885487220791,0.006904648910213231,0.005115502254275799,0.005429200828756645
2019-03-04,0.01194874115909718,0.006717993258694773,0.007102593264134687,0.005495369238081738,0.005953981055685727
2019-03-05,0.011600033113124655,0.006655654154690426,0.006738621278439428,0.005370756335961561,0.006013023909686552
2019-03-06,0.011148208191450251,0.006586040114754419,0.006414054543577139,0.005069400874883151,0.005462555814050623
2019-03-07,0.010995737594379877,0.006517035393563663,0.0065201748315115386,0.005420443701688391,0.005531495348655369
2019-03-08,0.011628600147076442,0.0064499982618308116,0.007825957922435865,0.006186891553115964,0.005739367492914237
2019-03-11,0.011187357156873207,0.006589754527881443,0.007433202295309731,0.0058174713942588255,0.005453957281236655
2019-03-12,0.017547286998954966,0.006562868188369626,0.010532205444165879,0.008140505337115292,0.005439654171521554
2019-03-13,0.016819541163597317,0.006558489086013184,0.01007118627716795,0.0076407615945665785,0.005452854600700999
2019-03-14,0.01566962058946795,0.0065752740472259895,0.009858181933943156,0.007567770782650319,0.005646353833150043
2019-03-15,0.015260415484839448,0.006738011007649145,0.009273517168368868,0.0069819508193958236,0.0061043024985546375
2019-03-18,0.01516135746221975,0.0067016384394313335,0.009390632692628116,0.006781474524491966,0.005458680616734235
2019-03-19,0.014735796246021542,0.006630140645501302,0.008876618298985893,0.006464559929033541,0.005730290454038623
2019-03-20,0.014163696241382147,0.0065739710172436705,0.008461630496986736,0.006009070454352355,0.0057655371262649215
2019-03-21,0.013758404725788327,0.006578396327779512,0.008128107502704951,0.005743997605796355,0.005818471557198977
2019-03-22,0.019493482257326264,0.006538797663595223,0.009652560640957228,0.007125216434840135,0.0055991178164924394
2019-03-25,0.019844785549075677,0.006481564273747215,0.01239009597241398,0.010524448177400558,0.005511964368173482
2019-03-26,0.018848776937800148,0.006516132459495147,0.011561060780248903,0.009590403342214265,0.0055213713349728825
2019-03-27,0.017834443843727486,0.006492778561406823,0.010942575462263359,0.009320141007305867,0.005848248662722171
2019-03-28,0.01685310354547354,0.006474660816334879,0.010526316819618648,0.008819412892977396,0.005530987761980224
2019-03-29,0.015635348460754487,0.00674647343869757,0.009907726404230703,0.0082523983660837,0.00552207960230757
2019-04-01,0.014802870403469654,0.006676437717048948,0.009724391493907025,0.008034256450499827,0.0060764994199421565
2019-04-02,0.01411810852883226,0.006633391378777198,0.010384356484312154,0.008886335075384019,0.0055750466356418674
2019-04-03,0.014482039423475897,0.006588875618587121,0.009843628347489985,0.008164654380041998,0.005561475668188353
2019-04-04,0.013857511155997147,0.0065259314380570425,0.009493827873234299,0.007550613599237496,0.006374003122124099
2019-04-05,0.013070010046992398,0.006471752687032862,0.008936058527454624,0.007060936819639199,0.005571322130260193
2019-04-08,0.012664625726596393,0.006410002134428936,0.008642531884118414,0.006839042934233713,0.005569895407737697
2019-04-09,0.01357491408845391,0.006379430463897532,0.008214135231118518,0.006346907417008805,0.0055478856977179535
2019-04-10,0.012874464617106951,0.006363642317283824,0.007879763471127612,0.006281530711307543,0.0061052593498235695
2019-04-11,0.01242249207125825,0.0063180370269715095,0.00773170403251317,0.0060155023178847635,0.006071907346557515
2019-04-12,0.012298895656790319,0.006532107708129727,0.007384883811419357,0.00560894170799289,0.006298809943734243
2019-04-15,0.01173191997856763,0.0064690902057341,0.007203733009604185,0.005966096068507925,0.005761531676107921
2019-04-16,0.011270172552224043,0.006411818124592645,0.006850695499019446,0.005577134575401582,0.0055265329844013875
2019-04-17,0.010851461029602591,0.006484524191350879,0.006662226528402681,0.005232435497870761,0.00552983113495018
2019-04-18,0.013103098433081854,0.006427165707003638,0.006499882927337337,0.005027754833113549,0.005516026161222463
2019-04-22,0.012491289148646289,0.00636571509358057,0.0062322017821364595,0.0048134619021464944,0.005515011010685125
2019-04-23,0.011966268799637641,0.006304428258343177,0.0060715607458760425,0.004566269068655876,0.005705114896516154
2019-04-24,0.012809223393908713,0.006251375583930845,0.0075804877066791765,0.005754151944023165,0.005498867500510052
2019-04-25,0.012179242813022552,0.006206413866095435,0.007290938265722683,0.005462857970669576,0.006122174738402547
2019-04-26,0.012186506053111869,0.006148168822764441,0.007099487200690644,0.005136279006598712,0.005502005003855102
2019-04-29,0.011791932612910491,0.006166785933143954,0.006768842177848864,0.005216478783841424,0.005492700685318415
2019-04-30,0.011318166282343884,0.006143105412560282,0.0065034354969930675,0.004956882446981219,0.0054985759938305165
2019-05-01,0.013400037653063947,0.006101109064612218,0.006890848305340735,0.0046910239021153,0.006095993705756464
2019-05-02,0.023258397540289313,0.006121475753094563,0.006684120579248317,0.005457088455502254,0.005945189910970916
2019-05-03,0.02123897131990231,0.006089336562189014,0.006595466084986069,0.005202592881471608,0.00548745565192912
2019-05-06,0.020043539016652286,0.006094130365298524,0.008703874114481244,0.006363977818304872,0.005676384914264031
2019-05-07,0.019427938093796573,0.006038721307251952,0.008526355464495799,0.006163024353714023,0.005776896833630526
2019-05-08,0.021009132712607844,0.006000918429915413,0.011015300449457015,0.009130266015722217,0.005999613327325562
2019-05-09,0.019205994071938286,0.005954206559990509,0.010318664660454186,0.008362428623215954,0.005978835934927493
2019-05-10,0.01818330758078472,0.005906846880628858,0.009875182364692654,0.007786796182308205,0.005962580184926729
2019-05-13,0.017680085918608562,0.005855293188028861,0.009277094507488284,0.0074778813878378725,0.005855926078503455
2019-05-14,0.029301433376584925,0.005994384197026921,0.016109392902448852,0.012774924179121438,0.005969319077489268
2019-05-15,0.027244528357147534,0.005941699420160437,0.015510882162886333,0.012231339749891594,0.005458270050378199
2019-05-16,0.025161544778916876,0.00588391535628492,0.01538028349807157,0.011399558024681821,0.005462404472928794
2019-05-17,0.022956141916085523,0.005927201143168593,0.014773197558421722,0.011102227955638729,0.005453233939491617
2019-05-20,0.021088648697901863,0.005965607827299114,0.01426935988481308,0.010494018720842331,0.005440426268886731
2019-05-21,0.02318347387290749,0.00590743936123201,0.014786285392909082,0.009988024809801918,0.005803012103572065
2019-05-22,0.02251025767272622,0.005860025914766479,0.01429147118744336,0.009884402767005284,0.005413062913416889
2019-05-23,0.02220011851348948,0.00580345507873664,0.013383389969068977,0.009140753455988448,0.005731051306732432
2019-05-24,0.021456900880515932,0.005864365124506549,0.013778153996653202,0.009840564386547077,0.0054577717273676185
2019-05-28,0.019719610742519152,0.0058084771583834,0.012810950340266459,0.009063210491834457,0.005443047204354128
2019-05-29,0.018197510572918782,0.0057815558149411925,0.012014339091816434,0.00918866034473143,0.0059466739578942765
2019-05-30,0.01688445368101534,0.005723050042272601,0.011635815100127993,0.008886546410804547,0.005444020092358556
2019-05-31,0.01575799002843666,0.005760977010698436,0.010971001355230154,0.008240520661419977,0.006007744607030038
2019-06-03,0.01647770284897881,0.006038378787048732,0.011959517980470014,0.009467589665000463,0.005513944524274172
2019-06-04,0.015846183072357196,0.006333989877264768,0.014028972598582205,0.008751411283016527,0.005520623788258857
2019-06-05,0.020600294778864874,0.006270974933584255,0.016875054258489872,0.01204835350429998,0.006130355022656242
2019-06-06,0.019979395140562285,0.006220911289176328,0.015883724030945748,0.011575351702629782,0.005560727847947947
2019-06-07,0.01928099394845929,0.006179292037630863,0.015040687934691932,0.010915794888547771,0.005552848186065465
2019-06-10,0.020626833663354067,0.006175805968883166,0.015782162937521053,0.010814587797434943,0.005569832212409988
2019-06-11,0.01961695914130312,0.006289459441973756,0.015299996340978617,0.010078528968399985,0.005592481970956844
2019-06-12,0.01864239307645408,0.006230228247944301,0.014210229014456774,0.00924004535499008,0.005805025848803649
2019-06-13,0.017272465769880386,0.006217212955655393,0.01339049774861947,0.008516359888236501,0.005566636598877867
2019-06-14,0.016023223062025433,0.0062224052075825435,0.012658358863019524,0.008018730197767793,0.005996565689159264
2019-06-17,0.015210361817217142,0.006162496733169796,0.011895011717634399,0.007395037741269072,0.005731784578494126
2019-06-18,0.014418394850245472,0.006104023594748884,0.01132085673423848,0.006816890115967943,0.006166853211342113
2019-06-19,0.016426736588010974,0.0060915787289217175,0.011936793606133762,0.0076994771036016825,0.006006972185744181
2019-06-20,0.01535507684056266,0.0060986073932226955,0.011222135133337386,0.007171862500699777,0.005521316516327733
2019-06-21,0.014718709025743673,0.00699876343617463,0.011061945278063905,0.00772956011310017,0.005707353628228135
2019-06-24,0.013892389176643628,0.006997030377435133,0.010345990056035724,0.007168717822918198,0.005546737254645958
2019-06-25,0.013115155343840956,0.007290497535568184,0.009670795845460814,0.006660823500841787,0.0062041093731799715
2019-06-26,0.013851900736751872,0.007201204340427592,0.01125106336155291,0.007418160586864054,0.0055599538559705
2019-06-27,0.015560219213337188,0.007267971217460941,0.010662416161408006,0.006883136904953699,0.00575470700780914
2019-06-28,0.01457023315355233,0.007176354280480532,0.0100841118984583,0.006557173982490564,0.006039664170571749
2019-07-01,0.014169237522694661,0.007101741378424926,0.009463879034755728,0.006459989941526716,0.006126804829177958
2019-07-02,0.01513484421922483,0.00763928390147932,0.010254685328694935,0.007075703105216244,0.005536778280025082
2019-07-03,0.014382777772053636,0.00830124957251305,0.00972909658951438,0.006654171126111484,0.005548480215099734
2019-07-05,0.013928522521038352,0.008164567450251214,0.00956538403633698,0.007001225791608203,0.005768718352510261
2019-07-08,0.013172204586446096,0.00828707240790345,0.00902029247765566,0.006520211000100056,0.005606290657760133
2019-07-09,0.01491927566951175,0.008238847547638711,0.008901452829761508,0.006480285794841962,0.005594510172600012
2019-07-10,0.014218957732185402,0.008132116995803636,0.008595520224574556,0.006063186431349265,0.005686191974032826
2019-07-11,0.013947304332733246,0.00845376353017439,0.008937146124763259,0.005997547779691972,0.0055832396032774135
2019-07-12,0.0134848146408052,0.008458846266814108,0.00842657163471955,0.005694837942850064,0.005630649711234626
2019-07-15,0.013125451854091754,0.008398754742589321,0.008249507419469485,0.0056509484614646185,0.005619024578124155
2019-07-16,0.01299149155885132,0.008264981878348539,0.007891269674780063,0.0053090600758991255,0.006193257883365164
2019-07-17,0.012438348070045594,0.008273834746840545,0.0077262320946403455,0.005178978697343229,0.005611361874783868
2019-07-18,0.012088716228436991,0.008611431104566579,0.007560553479539913,0.005640322558220944,0.005640086511203449
2019-07-19,0.012393041669497729,0.008829497811609816,0.0071887573673491715,0.005505761500850947,0.0056280864305561975
2019-07-22,0.013203770053592929,0.0090829883021657,0.0073937664179279435,0.005659270928771915,0.005618245679661899
2019-07-23,0.015306804206571626,0.00892117827931479,0.007641988113911368,0.005409914051200027,0.0056078676994157
2019-07-24,0.014658058361638112,0.008831354418352503,0.007658505782579344,0.005870054052410502,0.005607346525183668
2019-07-25,0.013800177010603341,0.008733759599264668,0.0077305071635077735,0.005824754173174448,0.00560277237441027
2019-07-26,0.013412584475277888,0.008684978065741873,0.008163105293471222,0.0058003854642339195,0.005599951958089024
2019-07-29,0.012801758579141955,0.008553810353560655,0.00863168166733353,0.0060851342520211685,0.0055901344707571625
2019-07-30,0.012716636238559025,0.008500695054274997,0.008244865162360459,0.0057385470438084,0.005577788611475126
2019-07-31,0.012245826347017827,0.008393808727504398,0.007963397854112627,0.005478697060655463,0.005568097167841242
2019-08-01,0.01407366609603844,0.008558461973550568,0.009187353732494147,0.0068393114735572705,0.005580775343794817
2019-08-02,0.015753958894175593,0.009330750907924115,0.00884402607437542,0.007301123646946237,0.005670443724351648
2019-08-05,0.01693234050444965,0.009195879060984862,0.010042499806008083,0.007443383516306773,0.005688103259220979
2019-08-06,0.02663452615939328,0.009373415525744985,0.016759153695979842,0.014559360575107223,0.005752707563054362
2019-08-07,0.025324733760652675,0.009328762552594122,0.016414917925718985,0.014499250523621842,0.005764175643949294
2019-08-08,0.02336063937355729,0.009557235168273575,0.015300285523154126,0.013133754055783755,0.0057529719749525995
2019-08-09,0.023031973364127194,0.00943409285239114,0.016460924262580823,0.014517864062401874,0.0057438830604209104
2019-08-12,0.02127556904254824,0.00929198224347984,0.01564614029457719,0.013483041118542635,0.005733816207839468
2019-08-13,0.01952220463604696,0.009295578315523724,0.015150915630665188,0.013301972781742393,0.005815084004892029
2019-08-14,0.024387001285172925,0.009202584177669136,0.016355796501390883,0.013740942428981402,0.00580841411186508
2019-08-15,0.025326083334502467,0.009131100329304675,0.019228491065290187,0.017889683120175425,0.005891048518876994
2019-08-16,0.023122914794336848,0.009058062601705195,0.017715088066579832,0.01620728121773015,0.005915080516897343
2019-08-19,0.02307832079894498,0.008983151667706808,0.017492677702685307,0.015957735654863876,0.005924349644554211
2019-08-20,0.022328290763381026,0.009067757559667588,0.017281098702677754,0.015333201176320328,0.007225696349583472
2019-08-21,0.02041991728955847,0.009023445851415094,0.016239593419110063,0.014281533261528338,0.007397335009406418
2019-08-22,0.019228167121931178,0.008898902022326027,0.01539586827151309,0.013408220827110849,0.007378849168574789
2019-08-23,0.017686489156463946,0.008773521827571585,0.014293471883436795,0.012173423651402438,0.0073609088834015604
2019-08-26,0.024944267132736495,0.009236378358045194,0.018225275053195437,0.015645169387197747,0.007821646795941056
2019-08-27,0.02396080763062469,0.009088729137549649,0.017811495991925528,0.014943981740469528,0.0077186806550984454
2019-08-28,0.022352445732341176,0.009092799999182284,0.01647265868354558,0.013674342637902624,0.008077351286730856
2019-08-29,0.020655601062912816,0.008963686965738656,0.01529682716145381,0.012780235161515724,0.007936140079151487
2019-08-30,0.020117286834968523,0.008909306113235392,0.015334649573904504,0.012806671458208107,0.007833081700798203
2019-09-03,0.018523996002373908,0.008784886399336814,0.014225931324117536,0.01165380164769243,0.007702426687565251
2019-09-04,0.01808124436303779,0.00895640843026566,0.013714378969272814,0.01089744472156071,0.00758169170516528
2019-09-05,0.01801182703299902,0.008881764379499774,0.013881951790595213,0.01103131994557493,0.00746731253195785
2019-09-06,0.01834145933179966,0.00966058216147331,0.014667020178799992,0.011417382382942109,0.00794205279031298
2019-09-09,0.01698235144413367,0.00961861564824036,0.013601671096132965,0.010417149714000968,0.007918843661268602
2019-09-10,0.015871558094952793,0.0094819592313555,0.012645222634593596,0.009508120713512678,0.008355767783337444
2019-09-11,0.015528584998359667,0.00944666725637988,0.011793330026452425,0.008679576791981659,0.008773951319755217
2019-09-12,0.018998646912537005,0.009352989606703157,0.01155649729883309,0.008507324351416615,0.008630825647087859
2019-09-13,0.017610036394257244,0.009211316265990943,0.010867913554952192,0.007927025995450518,0.008571938100174875
2019-09-16,0.018046689938695962,0.009176890121319264,0.01021230028788826,0.0072666391282536266,0.00920196219338974
2019-09-17,0.01688026687292689,0.009143734626530054,0.00968067377715789,0.006808828632748627,0.009333789943661278
2019-09-18,0.01580023523420411,0.00900845886864213,0.009234262933305279,0.006364559824473415,0.00922532168366177
2019-09-19,0.01522521077176663,0.008934606459769318,0.008627649218251321,0.005877994835055975,0.00910272072835686
2019-09-20,0.014635255356168856,0.008825571328004917,0.008104154479605021,0.0054440912400133025,0.00897083563784725
2019-09-23,0.014912579295102521,0.008912408585499609,0.008737391441852057,0.0055069231783192295,0.00911582296904366
2019-09-24,0.014135551192031783,0.008827739619564913,0.008203355118606757,0.005139781243075297,0.008971501289919234
2019-09-25,0.013477099151082092,0.008740136556067946,0.009338347791293108,0.005939696860316014,0.009066928214487027
2019-09-26,0.014082443202334783,0.009159993941588417,0.009761537411620391,0.006086305294210681,0.00927169919272756
2019-09-27,0.013460779004768088,0.009019209174507348,0.009249552571218145,0.005733185410893004,0.00919374820176987
2019-09-30,0.012912372806137974,0.008924827219500357,0.009926267458909186,0.005836343422052084,0.009062733068456823
2019-10-01,0.015214774435501288,0.009173011845939634,0.009977907039660585,0.005795571297294617,0.008938458075847555
2019-10-02,0.014342433875201333,0.009078959791517488,0.009850857473688196,0.007457496197997729,0.008825060708416177
2019-10-03,0.016672310151459147,0.009151518465219902,0.011399491813427367,0.010342770537403121,0.008712339062762179
2019-10-04,0.015896616334743326,0.009043416900660909,0.011421356988423843,0.01003324429176882,0.00871575964475899
2019-10-07,0.018297994775419865,0.008906451702875136,0.012050262661438294,0.010847343990557754,0.008678618865144837
2019-10-08,0.01697462451651381,0.008888931277164268,0.011252361737265792,0.009994004366333704,0.008663977129036238
2019-10-09,0.01645927075534962,0.00887581604545099,0.012000805822680148,0.01136753401791395,0.008562136318078933
2019-10-10,0.016012341878421568,0.008744823110786887,0.01176732764527065,0.011079330088714394,0.008499401974586117
2019-10-11,0.01583637889910348,0.008738263958120938,0.01133794004070619,0.010444932574896258,0.008697453000270066
2019-10-14,0.017916145090908837,0.008658572488851608,0.011657360937060436,0.010482011150477843,0.008799730381521592
2019-10-15,0.016666118374629606,0.008556984044091597,0.010839920494329329,0.009508746691147013,0.008758070233425848
2019-10-16,0.015602139501189008,0.008511553518129114,0.011222538920753831,0.009648609597741598,0.008848689966509692
2019-10-17,0.014730424545536153,0.008440828114186519,0.010493043361566865,0.00879188441344936,0.00873468165845245
2019-10-18,0.013967044305166057,0.008321050696786618,0.00984489228549224,0.008110060977060442,0.008631846297975832
2019-10-21,0.013348538627525773,0.008201579633909014,0.009934208673541426,0.007650461116798829,0.008525014163666257
2019-10-22,0.014285729748217674,0.00812174880304718,0.009892203540653908,0.007602727113775991,0.008497842623792537
2019-10-23,0.013538870470918134,0.008017904340952448,0.009750308089109512,0.007108385552529229,0.00844117625994162
2019-10-24,0.013815823011125716,0.007909825625360169,0.009155024269964824,0.006652054039347164,0.008343340191610463
2019-10-25,0.013120286429480418,0.007887396730197067,0.009364771061463651,0.006170484688796643,0.008253036079137344
2019-10-28,0.013331086105701242,0.0077810394117150085,0.009295810094870465,0.00599074922134617,0.008190958924412056
2019-10-29,0.01322899878268242,0.007809169748236188,0.00949801651848198,0.006087234708089006,0.00820525273322406
2019-10-30,0.015392924550995868,0.007708879677912597,0.009385560822212263,0.005646622426885922,0.008114981393449714
2019-10-31,0.014471402418936095,0.0076541129844391554,0.008991945989128412,0.005435181214411951,0.008288444461804295
2019-11-01,0.01606600755651804,0.0077336815900222,0.0084480795840275,0.005218162817978239,0.008421228320681448
2019-11-04,0.01845597910342146,0.007622622157631775,0.008682976533366938,0.006357873006510509,0.008336007508460926
2019-11-05,0.017298246547738295,0.007527218726917259,0.00850390569803561,0.006138147838497824,0.008463002877370725
2019-11-06,0.01613861933554829,0.00791553804112687,0.008012429666769322,0.005716481871172811,0.008528094731871603
2019-11-07,0.0151309285058887,0.007836399336889928,0.00761721873911833,0.005333985657616227,0.008474450465831845
2019-11-08,0.014885120263546842,0.008148481957475888,0.007328570223709729,0.005234174141648982,0.008799868822355925
2019-11-11,0.014078250811912775,0.008102282321482347,0.007124678097701548,0.005035178293604531,0.008713974145748482
2019-11-12,0.01366120987920703,0.007999196739777593,0.006792361666638023,0.004821116789389993,0.008608311774391704
2019-11-13,0.012979516246504931,0.007900237145979792,0.006572930007400406,0.004657494239834065,0.00853300722464308
2019-11-14,0.012897632820499398,0.007818299154673638,0.006278615191338941,0.0044254033254113615,0.008486612023136665
2019-11-15,0.012589930843934,0.007740911613963036,0.006021858362546557,0.004273946179545388,0.008522274187864014
2019-11-18,0.01284789703380069,0.007644752247455972,0.006480121384177972,0.005196956225060089,0.008424604064588923
2019-11-19,0.012419146290427069,0.00755437987547278,0.006204289151904854,0.004893585255320479,0.008332579647394325
2019-11-20,0.011958590909794153,0.0074487839856360516,0.005978262198779694,0.004626162209917502,0.008325334741766593
2019-11-21,0.012331893862564756,0.007343655140981347,0.006228949880230928,0.0046943393398478,0.0083645623331882
2019-11-22,0.01194945194880333,0.007301139268660727,0.0060358377296617985,0.004510061814794877,0.008319760693484975
2019-11-25,0.011502788679509358,0.007204020451963965,0.005802113292832788,0.004407544871359379,0.008228760438064553
2019-11-26,0.012921147257165557,0.007150386813300312,0.007274241904375286,0.005413006914749892,0.008148846856927383
2019-11-27,0.012680663318225973,0.007098179702535671,0.006935989664632385,0.00516192881453807,0.008102563170419519
2019-11-29,0.013124410468623502,0.007058799613330533,0.007141275045724402,0.005229605719522646,0.00802563034852471
2019-12-02,0.012536897077274227,0.007042782165496522,0.007012466670504498,0.0051730487834527,0.007945335870718889
2019-12-03,0.012773645783669048,0.006942038634451964,0.007789199817845673,0.0061321402833133185,0.008084557491311274
2019-12-04,0.013954839297650432,0.00704494897362255,0.007972746989520402,0.0064038544019092,0.008522702217493593
2019-12-05,0.013625456561978999,0.006949889651289371,0.00777206014623269,0.006501907503000353,0.008551086661734862
2019-12-06,0.014044630162136284,0.0068516014896075495,0.007381111077527313,0.006051367882517846,0.008482372227855462
2019-12-09,0.01512370125565428,0.006977713570641772,0.00813227772395409,0.006881138302331003,0.0084243220190078
2019-12-10,0.015183923033378,0.006880779363694095,0.00786296495143768,0.0064757714362194095,0.008335581742194717
2019-12-11,0.01444161273346858,0.0068027846075433065,0.007431389392658858,0.006001493014137191,0.008243057373366412
2019-12-12,0.014004019463658996,0.006815955339760039,0.007334423578096761,0.005709579627811261,0.008228914951816666
2019-12-13,0.013300653302952927,0.006750068095866371,0.007531043125974586,0.006504287594149739,0.008475466309126807
2019-12-16,0.013626561239503558,0.006703013179580604,0.00724374203953352,0.006013840183647982,0.008543861970553545
2019-12-17,0.014410478618335602,0.0066086672560430534,0.007892374099650174,0.0063283664337758375,0.008547721190122431
2019-12-18,0.013636219393718752,0.006514497811274187,0.007455102706997296,0.005858887419368205,0.008452153937566091
2019-12-19,0.012983694114789186,0.006420228682397408,0.0070711889023352455,0.005455184826798293,0.00844134615525769
2019-12-20,0.012396280053805187,0.006344954085332861,0.007144183783882625,0.005407809299198188,0.00834982930324347
2019-12-23,0.011907765654920688,0.006253721987565027,0.006965201499916716,0.00541135599456303,0.008259654807556662
2019-12-24,0.012975291627095535,0.006188696296418404,0.006708194496702057,0.005113718905088264,0.008172500376385268
2019-12-26,0.012389463596751148,0.006345658772279531,0.006403782192621454,0.004815236268994683,0.008094336963981626
2019-12-27,0.013962173053863358,0.0064168157856747485,0.007019452953259949,0.0051149841579828945,0.008015165289093927
2019-12-30,0.013234425982848104,0.006327869442279381,0.006684980158301283,0.004817678073946846,0.007931556589614936
2019-12-31,0.012799457309657198,0.006251065111376913,0.006871786233110628,0.005159286242735059,0.00786445538673541
2020-01-02,0.012529915065676557,0.006172436252043069,0.00658634996960344,0.00496726088663528,0.00790329294495475
2020-01-03,0.014643630191315267,0.006234950730277622,0.008980692054880097,0.006192796809127007,0.007977072730368991
2020-01-06,0.014290428162204431,0.006577873073750532,0.009148340623256607,0.006624294480100917,0.008178905213716156
2020-01-07,0.013835637897008876,0.006733858629395215,0.008922676282988635,0.006328834829137094,0.008130803493412293
2020-01-08,0.013247321325126613,0.006679402848266942,0.008370358966104455,0.00598254528819135,0.008073913399129745
2020-01-09,0.013930836449631825,0.006715673673405982,0.008390986718542343,0.006016909339802043,0.008042457624140381
2020-01-10,0.015335695431187955,0.006697669397990389,0.008540075391816185,0.006308329859470996,0.007972559869782951
2020-01-13,0.014448281591896601,0.006688823846407601,0.008093229864606236,0.005971477373513882,0.007985567818734081
2020-01-14,0.015740930558031704,0.0067215515062387645,0.008816063648742234,0.006291851480658509,0.007913186144950159
2020-01-15,0.015610279715345404,0.006636429739762302,0.008416664569680004,0.0058639236145054795,0.007863124967803668
2020-01-16,0.01475009155893151,0.006624972598356016,0.007927586949892556,0.005546060263374002,0.007835809420046594
2020-01-17,0.014655183578076542,0.006545118843385956,0.008332942540215094,0.006299921036031546,0.007766621783048628
2020-01-21,0.014418364685574184,0.00646835891980001,0.008074958607716134,0.005986537037308215,0.0077790823544373845
2020-01-22,0.013862583227574065,0.00638739776496151,0.007624862686638055,0.005630147523838926,0.007835233534680894
2020-01-23,0.013222260976698395,0.006304435538116667,0.007292054528309615,0.0052612868125924165,0.0077693565977626925
2020-01-24,0.012726129603732286,0.006234521307864732,0.007033690147149168,0.004968883789780612,0.007750265556126245
2020-01-27,0.012219861534163174,0.0062393032463560275,0.007439542590359929,0.006073212195414073,0.00775199291267839
2020-01-28,0.01610616453783475,0.0062740069593977335,0.010675783788146608,0.008993351342597912,0.007966793398118286
2020-01-29,0.01834336740185433,0.006387015036040495,0.011574977284078067,0.009359750187414449,0.007959777495713236
2020-01-30,0.018739522250070622,0.006374039299201605,0.010756675810847575,0.008489379486976612,0.007992850419230325
2020-01-31,0.017370582383008475,0.006292483727801268,0.010110260623014622,0.007860290118596248,0.007909694540613927
2020-02-03,0.023563824355890026,0.00629295149781018,0.011267362657977115,0.010732481056658718,0.007929177853703484
2020-02-04,0.021586308146590762,0.006314950114404019,0.011975562013318748,0.010217838607167146,0.007847859805975991
2020-02-05,0.023403831059342836,0.006624182859522987,0.014193011062450784,0.011371836357459775,0.007992126639118455
2020-02-06,0.021669175268237372,0.006543055578495191,0.013148404921328183,0.011423164699280926,0.008056123845873503
2020-02-07,0.020419899140759142,0.006523945488851523,0.012609038283300823,0.010398247890462054,0.007996391290091968
2020-02-10,0.019538594154252263,0.006456919414434246,0.01179573335494706,0.009684114559468947,0.008099922323280634
2020-02-11,0.018163730705654264,0.0063903266751141365,0.011890214637114793,0.009352777244868197,0.008024113848295355
2020-02-12,0.01701757636163166,0.006337333928448776,0.011033994465224649,0.008517485816256519,0.007971665173380658
2020-02-13,0.01816016032976436,0.006258862989184013,0.01092197422197223,0.008240808261514564,0.007920751614765372
2020-02-14,0.017087705775888785,0.006257720126435324,0.010175399812966446,0.007523060402779668,0.007857108776574983
2020-02-18,0.015934267377501893,0.006220989693483849,0.00955424597479649,0.006913784105608596,0.0078000443565583895
2020-02-19,0.016462749044282677,0.0065184050126907865,0.008930852130110259,0.006446603997366878,0.007777951768598086
2020-02-20,0.016302884597461063,0.006510915352827091,0.009155840825911388,0.006305972537192604,0.0076986488662075196
2020-02-21,0.015735141537362496,0.006465743114932741,0.009302603295469673,0.006100607632506938,0.007696652966445156
2020-02-24,0.017042586090132074,0.006863004739706877,0.01147733205700559,0.007242997239116886,0.007726333743702661
2020-02-25,0.0241687599840779,0.006939223431565393,0.01870552489025136,0.016244419240520412,0.007917448949566707
2020-02-26,0.025817489889838372,0.007504375094875868,0.020407892709089236,0.020100738164241995,0.007870719980027717
