,VaR,ES
2019-06-04,0.015635684702545605,0.017992936628745265
2019-06-05,0.020189032784889586,0.023209545973661507
2019-06-06,0.019347102278616773,0.022244976064362616
2019-06-07,0.01842079502968077,0.02118373871468569
2019-06-10,0.019333562448615192,0.02222946396152367
2019-06-11,0.01837311638918843,0.02112911498791425
2019-06-12,0.017119277893183894,0.019692636709296482
2019-06-13,0.015900697495551286,0.018296552383024283
2019-06-14,0.01482656693253136,0.017065959107180232
2019-06-17,0.013900463981384616,0.01600495581423197
2019-06-18,0.01307028687097639,0.015053851353564044
2019-06-19,0.014571709404327648,0.016773977879475512
2019-06-20,0.01362819818042062,0.01569303054607221
2019-06-21,0.013615025840015732,0.015677939463025647
2019-06-24,0.012756884721971866,0.014694797630974003
2019-06-25,0.011966066583290328,0.013788785347754991
2019-06-26,0.013234099834520762,0.015241526053804423
2019-06-27,0.013468111967128042,0.015509625451370022
2019-06-28,0.012679718368810535,0.014606390878023267
2019-07-01,0.012209334567580677,0.01406748884619579
2019-07-02,0.013208433265140719,0.015212120775916911
2019-07-03,0.012634461171203874,0.01455454131245302
2019-07-05,0.012501705740984661,0.014402448126220395
2019-07-08,0.011830591431173567,0.013633576272640217
2019-07-09,0.012486238878846059,0.014384728291033265
2019-07-10,0.011909046082390077,0.013723458982963893
2019-07-11,0.0119482113339295,0.013768329222067461
2019-07-12,0.011457765439310215,0.01320644276164783
2019-07-15,0.011228784060270506,0.012944106919953197
2019-07-16,0.010903084254261992,0.012570964208055192
2019-07-17,0.010577427822755411,0.01219787118878512
2019-07-18,0.010587697252331253,0.01220963650989027
2019-07-19,0.010563544160093188,0.01218196516906608
2019-07-22,0.011095303374206781,0.012791182833831625
2019-07-23,0.011908515779325392,0.013722851433557864
2019-07-24,0.011799736371065283,0.01359822672501328
2019-07-25,0.011452546037862554,0.013200463078593879
2019-07-26,0.011463197920864521,0.013212666563019875
2019-07-29,0.011494703018663883,0.013248760835766106
2019-07-30,0.011160705784188327,0.012866112054466599
2019-07-31,0.010744886080144107,0.012389722172847723
2019-08-01,0.012546472108141865,0.014453735364759383
2019-08-02,0.013342069933461993,0.0153652235653767
2019-08-05,0.014346971627396453,0.01651650378215338
2019-08-06,0.0240873600264942,0.027675721181515938
2019-08-07,0.02340686446683359,0.026896101562830392
2019-08-08,0.021548684610657103,0.024767250829926313
2019-08-09,0.022515385837822668,0.025874766127280405
2019-08-12,0.020996093085669246,0.024134166325723586
2019-08-13,0.01994033768434283,0.02292462482068011
2019-08-14,0.022683722592967834,0.02606762357505345
2019-08-15,0.02599091466304208,0.02985655619039197
2019-08-16,0.02367885525384073,0.027207711757257298
2019-08-19,0.023423055595830234,0.026914651164859752
2019-08-20,0.022613820257894462,0.025987538949898352
2019-08-21,0.02089683821786788,0.0240204535452514
2019-08-22,0.019657600205818082,0.022600702523074653
2019-08-23,0.0180371621955079,0.020744224187886618
2019-08-26,0.024069792093663986,0.027655594224183518
2019-08-27,0.02318379910601961,0.026640543493316345
2019-08-28,0.02137202079030767,0.024564853358993437
2019-08-29,0.01977509596301648,0.02273531324334132
2019-08-30,0.019565366792865302,0.02249503397430091
2019-09-03,0.017965086440184984,0.020661649552264672
2019-09-04,0.017253293325364506,0.01984617343507135
2019-09-05,0.017373112772417234,0.019983446324359486
2019-09-06,0.01796835771899736,0.020665397340334873
2019-09-09,0.016544488350282563,0.019034120723557108
2019-09-10,0.015349937377853838,0.01766556605717575
2019-09-11,0.014579417363618277,0.016782808614955992
2019-09-12,0.01583608120202295,0.018222523788118297
2019-09-13,0.01476440482263725,0.016994742183389422
2019-09-16,0.014514446118175189,0.016708373364234988
2019-09-17,0.013692423574721333,0.015766611301602226
2019-09-18,0.012928107638191176,0.014890961651088552
2019-09-19,0.012288664775739989,0.01415837465104403
2019-09-20,0.011684144935596054,0.013465797718586291
2019-09-23,0.012037963604971759,0.013871155214585361
2019-09-24,0.01140852748976815,0.013150032589822482
2019-09-25,0.011826005878591086,0.01362832276774211
2019-09-26,0.012321712077726713,0.014196235772410236
2019-09-27,0.011765831198839385,0.013559382772151334
2019-09-30,0.011827775197757578,0.013630349813935627
2019-10-01,0.012716533343521422,0.014648568488352323
2019-10-02,0.012876800566186182,0.014832180959069996
2019-10-03,0.015470242354616985,0.017803395200626494
2019-10-04,0.015033088472138259,0.01730256350771296
2019-10-07,0.016586769983831698,0.019082561290959813
2019-10-08,0.01539062971502756,0.017712185824109456
2019-10-09,0.015995978608332437,0.018405712573358844
2019-10-10,0.015505966275208628,0.01784432282896179
2019-10-11,0.01506111924944246,0.017334677374736956
2019-10-14,0.01603323017861443,0.018448390375743282
2019-10-15,0.014812783414453502,0.017050167819558367
2019-10-16,0.014560110839827167,0.016760689815644977
2019-10-17,0.01358231668524962,0.01564046574493261
2019-10-18,0.012738001887969565,0.014673164238021494
2019-10-21,0.01235031808050149,0.014229008654846843
2019-10-22,0.012667788060254448,0.01459272274679852
2019-10-23,0.012124362955796,0.013970139885371262
2019-10-24,0.01183287489330093,0.013636192354182182
2019-10-25,0.011479006243818268,0.013230777597747866
2019-10-28,0.011467490194695493,0.01321758406885792
2019-10-29,0.011505475375376979,0.013261102342648524
2019-10-30,0.012174883980188839,0.014028020030529583
2019-10-31,0.011616978009529225,0.013388846954477531
2019-11-01,0.011988192060410232,0.013814133721878195
2019-11-04,0.013354389225015235,0.015379337340620145
2019-11-05,0.01273470107983233,0.014669382619251506
2019-11-06,0.012003760000987494,0.013831969359046226
2019-11-07,0.011291464711134222,0.013015917917735025
2019-11-08,0.011118832977026233,0.012818139864950348
2019-11-11,0.010645853773720385,0.012276264373049413
2019-11-12,0.01022623968944661,0.011795527404626346
2019-11-13,0.00982498136076485,0.01133581997412189
2019-11-14,0.009622778138485453,0.011104162916537156
2019-11-15,0.009358621338930277,0.01080152784358369
2019-11-18,0.00987159942415138,0.01138922863533254
2019-11-19,0.009471991360983412,0.010931411855475729
2019-11-20,0.00908625854265196,0.01048949145133371
2019-11-21,0.00930967731561603,0.010745454412609035
2019-11-22,0.009042268510965156,0.010439093632798737
2019-11-25,0.008753377524362426,0.010108121479315122
2019-11-26,0.010118129633538088,0.011671669549322321
2019-11-27,0.009785467874658652,0.011290550775030547
2019-11-29,0.010040564240385106,0.011582805630411105
2019-12-02,0.009746998087242711,0.011246477304498148
2019-12-03,0.010432994689358047,0.012032399272346797
2019-12-04,0.011114850160579037,0.012813576893457329
2019-12-05,0.010939151836481129,0.012612285557323978
2019-12-06,0.010770396265400826,0.012418948286993655
2019-12-09,0.011771525610428595,0.013565906657471073
2019-12-10,0.011536991434392909,0.013297209173271674
2019-12-11,0.010901902188418876,0.01256960995715849
2019-12-12,0.010611117545616331,0.012236468308953767
2019-12-13,0.010653251827780685,0.01228474006110296
2019-12-16,0.010541169978288243,0.012156331862809282
2019-12-17,0.011179902540697052,0.012888105097296732
2019-12-18,0.01053551203911093,0.012149849762637808
2019-12-19,0.010007727243029653,0.011545185447599327
2019-12-20,0.009701164486396303,0.011193967374186946
2019-12-23,0.009460757210723737,0.010918541288111452
2019-12-24,0.009636140204422721,0.011119471361394698
2019-12-26,0.009223750201256707,0.010647010766386017
2019-12-27,0.010174006270247603,0.011735685429494455
2019-12-30,0.009648610614684099,0.011133758267980357
2019-12-31,0.009650154936258754,0.01113552754241583
2020-01-02,0.009424451710916187,0.01087694736510295
2020-01-03,0.011718207923111542,0.013504822474826228
2020-01-06,0.011813043378539483,0.01361347209134316
2020-01-07,0.011456708021451233,0.013205231315524035
2020-01-08,0.010879844626473817,0.012544339391041473
2020-01-09,0.011154689657042088,0.012859219591047655
2020-01-10,0.011874670344494645,0.013684075919710052
2020-01-13,0.011209908085362695,0.012922481385221883
2020-01-14,0.012111153672835601,0.013955006478549577
2020-01-15,0.01174033102919036,0.013530168132531781
2020-01-16,0.011093208284607303,0.012788782564011392
2020-01-17,0.01148427647598594,0.01323681551575426
2020-01-21,0.011171477383070057,0.012878452693128511
2020-01-22,0.010642519911975578,0.012272444885933974
2020-01-23,0.010135580518666917,0.011691662409256112
2020-01-24,0.009714154220653942,0.011208849251849479
2020-01-27,0.010032410907198525,0.011573464645859923
2020-01-28,0.013928101057503915,0.016036618631776963
2020-01-29,0.015258643337841793,0.017560973714651207
2020-01-30,0.014742226174209202,0.016969332892785
2020-01-31,0.013661548784355937,0.01573123914971975
2020-02-03,0.017864101768910588,0.02054595499732696
2020-02-04,0.0170774595936764,0.019644726967266175
2020-02-05,0.01916954837391332,0.02204155885536558
2020-02-06,0.017994528799436145,0.020695380618642303
2020-02-07,0.01685242580937462,0.01938691374480192
2020-02-10,0.01583464506251667,0.01822087845404026
2020-02-11,0.015181430191007749,0.01747251335184988
2020-02-12,0.014035539206211435,0.0161597067068401
2020-02-13,0.014351044546295936,0.016521169980829142
2020-02-14,0.013332694855862347,0.015354482871599023
2020-02-18,0.01237323619870019,0.014255265129731074
2020-02-19,0.01215294670474448,0.014002887272388647
2020-02-20,0.012096356228597989,0.013938053571700628
2020-02-21,0.011822468767893262,0.013624270425512484
2020-02-24,0.013626290638586613,0.01569084514307267
2020-02-25,0.023318005086873705,0.02679429852394575
2020-02-26,0.026544458858111197,0.030490732134906013
2020-02-27,0.024274818959687874,0.027890486230223287
2020-02-28,0.03591759595753976,0.04122920275033267
2020-03-02,0.03206248752620004,0.03681254179999311
2020-03-03,0.04312478095716875,0.049486218893111375
2020-03-04,0.04199832414725165,0.04819567729273518
2020-03-05,0.04419783789480279,0.0507155821544431
2020-03-06,0.0430861342288847,0.04944194270770426
2020-03-09,0.03902053579948733,0.044784130834786065
2020-03-10,0.054944051134993746,0.06302713738752881
2020-03-11,0.05709954482334643,0.06549661002924702
2020-03-12,0.05675294151977487,0.0650995189218482
2020-03-13,0.07661944408377064,0.0878598660448806
2020-03-16,0.08568300985509998,0.0982436717733107
2020-03-17,0.10490309047421063,0.1202634362091722
2020-03-18,0.09740381725142233,0.11167178495242512
2020-03-19,0.08966634692183051,0.10280723972165888
2020-03-20,0.07966086954620923,0.09134431928726391
2020-03-23,0.07512101553658725,0.08614316962269486
2020-03-24,0.06746184634598046,0.07736833122873533
2020-03-25,0.07776668875060058,0.0891742235553676
2020-03-26,0.06945386660770914,0.07965051816561605
2020-03-27,0.06910546027253872,0.0792513613888861
2020-03-30,0.06460550081144482,0.07409591749310503
2020-03-31,0.060296444462898266,0.06915918452011716
2020-04-01,0.05416718402098891,0.06213710829829881
2020-04-02,0.05524619490655282,0.06337329278652741
2020-04-03,0.050625564641820664,0.05807960063242434
2020-04-06,0.04575664614223882,0.05250145345693339
2020-04-07,0.05816462538004306,0.06671683503394117
2020-04-08,0.05214642989907563,0.059822001997283436
2020-04-09,0.04910484382200049,0.056337364744409646
2020-04-13,0.04442028037103093,0.050970426607187126
2020-04-14,0.040425385657951306,0.04639361747348266
2020-04-15,0.04275719909528366,0.04906509339577309
2020-04-16,0.0392795754474002,0.04508090336865974
2020-04-17,0.03576093567509878,0.04104972262305496
2020-04-20,0.0339057470867146,0.038924298879530174
2020-04-21,0.03193072982395018,0.03666159167529553
2020-04-22,0.03432630044191033,0.03940611193732316
2020-04-23,0.03434880731023243,0.03943189725781493
2020-04-24,0.03105712300454863,0.035660731337922275
2020-04-27,0.03016804516577087,0.034642146402562246
2020-04-28,0.02767632925802433,0.03178747589326621
2020-04-29,0.02621364448728716,0.030111729847563884
2020-04-30,0.02938592880945428,0.03374610344265907
2020-05-01,0.02750283334134634,0.03158870777717232
2020-05-04,0.02861851822571952,0.032866908364641324
2020-05-05,0.02652424544801873,0.030467574348135906
2020-05-06,0.024913526385433288,0.02862223066652734
2020-05-07,0.022937867760793273,0.026358788676747368
2020-05-08,0.021921756656783146,0.025194666236557445
2020-05-11,0.022271066216994897,0.0255948578061708
2020-05-12,0.020899337722764873,0.02402331713932932
2020-05-13,0.0216964918754957,0.024936588369042494
2020-05-14,0.021439561438207053,0.024642232282946083
2020-05-15,0.020383210225893615,0.02343200817839418
2020-05-18,0.018878317574333007,0.021707906061170235
2020-05-19,0.021744012121433464,0.024991030628792616
2020-05-20,0.020219035145513112,0.023243918613742573
2020-05-21,0.021038015596618546,0.024182195459105348
2020-05-22,0.019869325354706056,0.02284326851413638
2020-05-26,0.018314197452506065,0.02106161365260418
2020-05-27,0.017480977415644458,0.0201070230190618
2020-05-28,0.016938168493318227,0.019485146095641254
2020-05-29,0.01562679421564927,0.01798275111334307
2020-06-01,0.0152664244625754,0.017569888273183794
2020-06-02,0.014628309980731165,0.016838823151669645
2020-06-03,0.01410926359064768,0.01624417011834374
2020-06-04,0.014179695435830383,0.016324861384444053
2020-06-05,0.013620530724580481,0.015684246213957892
2020-06-08,0.018322503947122197,0.021071130108771027
2020-06-09,0.01760479930888169,0.020248881368936527
2020-06-10,0.018448867254779962,0.02121590006697784
2020-06-11,0.018671016479745787,0.021470408552155207
2020-06-12,0.03446834160116451,0.039568843453852996
2020-06-15,0.03141822402176797,0.036074431961467715
2020-06-16,0.029018369799271453,0.033325004125705285
2020-06-17,0.028499109096129956,0.03273010556151265
2020-06-18,0.02581407809028507,0.029653960803154997
2020-06-19,0.023363535721552996,0.026846461356668537
2020-06-22,0.021419173710965543,0.024618874787203104
2020-06-23,0.021253411880188863,0.024428967338920582
2020-06-24,0.020412930448479825,0.02346605758293617
2020-06-25,0.022325810015324854,0.02565757583360464
2020-06-26,0.02118691789338653,0.02435278753745124
2020-06-29,0.02398862344042111,0.027562602178031168
2020-06-30,0.02349397269979393,0.026995898374728447
2020-07-01,0.02279908991351959,0.0261997958209711
2020-07-02,0.021196769054512114,0.024364073663233118
2020-07-06,0.019520822904016445,0.022444001621266252
2020-07-07,0.02145540330503242,0.02466038174769766
2020-07-08,0.01991585217983629,0.022896572646913926
2020-07-09,0.0198502985576978,0.022821470187875764
2020-07-10,0.018313983230538223,0.02106136822609623
2020-07-13,0.01729758035011964,0.01989691150802738
2020-07-14,0.017354901574769682,0.01996258240134892
2020-07-15,0.01738041455428019,0.01999181171677228
2020-07-16,0.01639325632335781,0.018860859556029556
2020-07-17,0.015652901164858745,0.018012660918776454
2020-07-20,0.014513346681750514,0.0167071137789313
2020-07-21,0.016985328146551973,0.019539175237124222
2020-07-22,0.01642113915105121,0.018892803922433716
2020-07-23,0.015472513627772156,0.01780599731769548
2020-07-24,0.02075605174892484,0.023859159482894552
2020-07-27,0.019408858300387927,0.02231572774739898
2020-07-28,0.019870336646369217,0.022844427115114183
2020-07-29,0.019261897776293748,0.022147360289111268
2020-07-30,0.019415327981675168,0.022323139831705148
2020-07-31,0.018156017166891435,0.020880392111620204
2020-08-03,0.029321765851415913,0.03367259421813958
2020-08-04,0.02779933817972322,0.031928402850493726
2020-08-05,0.025410620669011858,0.029191733950292436
2020-08-06,0.023313775326340075,0.02678945263737449
2020-08-07,0.023379094742836146,0.026864286775317762
2020-08-10,0.022405903352750292,0.025749335928577213
2020-08-11,0.020830239496607686,0.023944153753229665
2020-08-12,0.022846981292374266,0.026254663274536308
2020-08-13,0.024731253583655837,0.02841340718457934
2020-08-14,0.02320454688399679,0.026664313486412565
2020-08-17,0.021322845889414525,0.024508515419768187
2020-08-18,0.02022982088996289,0.023256275458479914
2020-08-19,0.019055574643259392,0.021910983195949228
2020-08-20,0.01829385011292628,0.021038302427572278
2020-08-21,0.018498599809372514,0.02127287689026092
2020-08-24,0.02093235107321677,0.02406113936362668
2020-08-25,0.020293910726741145,0.023329700910566038
2020-08-26,0.01907313467819191,0.02193110110494047
2020-08-27,0.019854694642124818,0.02282650662583049
2020-08-28,0.01857971598478865,0.021365808814429094
2020-08-31,0.017688466842516445,0.02034473629369345
2020-09-01,0.018448825594979568,0.02121585233882262
2020-09-02,0.02058010042030045,0.02365757828845182
2020-09-03,0.020867917183510276,0.023987319742307684
2020-09-04,0.03640486416005893,0.04178744864165788
2020-09-08,0.03324426372130316,0.038166460857242276
2020-09-09,0.04045609166419722,0.046428796255387914
2020-09-10,0.040161038278369456,0.04609076405975442
2020-09-11,0.03867403104622714,0.04438715263298241
2020-09-14,0.03525908425350595,0.04047476925505041
2020-09-15,0.03385995101732962,0.03887183194768272
2020-09-16,0.03112334331936746,0.03573659760311001
2020-09-17,0.02980210444188786,0.034222901098805276
2020-09-18,0.028150698113911906,0.03233094346082509
2020-09-21,0.027704854478141853,0.031820156225878575
2020-09-22,0.026922634156255367,0.030923994156310662
2020-09-23,0.025952777716869636,0.02981286404426302
2020-09-24,0.029956712096566685,0.034400029603283235
2020-09-25,0.027454271236418453,0.03153307189654244
2020-09-28,0.028627258960450774,0.032876922314301206
2020-09-29,0.02849961548784379,0.032730685716532384
2020-09-30,0.026216864879383486,0.030115419336528962
2020-10-01,0.024446619094154944,0.02808731154880456
2020-10-02,0.023166516174469475,0.02662074305183866
2020-10-05,0.024868103303632427,0.02857019105332138
2020-10-06,0.025772530119145834,0.02960636076674494
2020-10-07,0.02609828387013349,0.029979565281491583
2020-10-08,0.025752232765073567,0.029583106808335518
2020-10-09,0.023817439572850218,0.027366482894567667
2020-10-12,0.0231868452248793,0.02664403332361744
2020-10-13,0.02892169227700802,0.03321424411857155
2020-10-14,0.027438171382877248,0.031514626865563916
2020-10-15,0.02535149937999173,0.02912400078708846
2020-10-16,0.023318932252695393,0.026795360744931763
2020-10-19,0.021716703875221864,0.02495974454000597
2020-10-20,0.022599146697317454,0.025970727972163956
2020-10-21,0.020980820923778027,0.02411666955170191
2020-10-22,0.01933707986058628,0.022233493735620984
2020-10-23,0.018073957395051115,0.020786379142507697
2020-10-26,0.01676186668601358,0.019283163370209553
2020-10-27,0.017765852466982795,0.020433394257998592
2020-10-28,0.016949113637065378,0.0194976855584981
2020-10-29,0.027219458565828955,0.03126405535101373
2020-10-30,0.027446033016240153,0.03152363365997664
2020-11-02,0.030556041463559305,0.03508665999480977
2020-11-03,0.028188156794543725,0.032373858542189035
2020-11-04,0.027495439990941783,0.031580237477930276
2020-11-05,0.03153265203795032,0.0362055280796959
2020-11-06,0.03244704424668494,0.037253114790560336
2020-11-09,0.029471264510609323,0.03384386952775732
2020-11-10,0.0292407231747875,0.03357974649892477
2020-11-11,0.02732380855083523,0.031383605426492565
2020-11-12,0.027283311883924175,0.0313372098320364
2020-11-13,0.025290529559499626,0.02905414982696304
2020-11-16,0.02403102518375641,0.02761118035095438
2020-11-17,0.022831378378813272,0.026236787570061655
2020-11-18,0.021190686932156533,0.024357105591444342
2020-11-19,0.020424971283480156,0.0234798523403866
2020-11-20,0.019061935053488993,0.0219182700922816
2020-11-23,0.018136696496318622,0.020858257104843327
2020-11-24,0.018854339466313562,0.02168043519355687
2020-11-25,0.01935632635835391,0.022255543765246626
2020-11-27,0.01809611978219106,0.02081176980313129
2020-11-30,0.017100698637774307,0.01967135111556666
2020-12-01,0.016853987845590182,0.019388703314272962
2020-12-02,0.01852223706479326,0.021299957255145427
2020-12-03,0.017203492484692523,0.019789118378849863
2020-12-04,0.016017165062129492,0.01842998514177765
2020-12-07,0.015392653675881147,0.017714504604249177
2020-12-08,0.014936821419085347,0.017192273760590255
2020-12-09,0.014125411959084195,0.016262670731116504
2020-12-10,0.016611131850122914,0.019110471816809384
2020-12-11,0.015789321260997836,0.018168952582730952
2020-12-14,0.014870995031745533,0.017116858804138654
2020-12-15,0.014312938877458478,0.01647751366803317
2020-12-16,0.019035212160346315,0.021887654621737664
2020-12-17,0.0177369646902815,0.020400298557171726
2020-12-18,0.01692507175822899,0.019470141630922352
2020-12-21,0.01629396104240732,0.018747100475646275
2020-12-22,0.015528479990238651,0.017870115993483916
2020-12-23,0.015861715474974943,0.01825189206513407
2020-12-24,0.015005615867119883,0.017271089118872852
2020-12-28,0.01434705181832075,0.016516595654050167
2020-12-29,0.016417198479334625,0.01888828923466326
2020-12-30,0.0155806466721589,0.017929881510083377
2020-12-31,0.014712490171533017,0.016935265409553805
2021-01-04,0.01409128595926428,0.016223573783915066
2021-01-05,0.016572227386917625,0.01906590035364745
2021-01-06,0.016162275122181127,0.018596232589066383
2021-01-07,0.01783889051709702,0.02051707136062067
2021-01-08,0.02097345593703757,0.024108231747703476
2021-01-11,0.020567609696099044,0.02364326810890581
2021-01-12,0.020620358542341014,0.023703700590513445
2021-01-13,0.019081700493784413,0.02194091465594922
2021-01-14,0.018226420059395353,0.02096105020766368
2021-01-15,0.017433487610555576,0.02005261563431221
2021-01-19,0.017120226823469534,0.019693723865056644
2021-01-20,0.017029496069294558,0.01958977685913022
2021-01-21,0.020165100213313813,0.023182127275536018
2021-01-22,0.020694398832434385,0.023788525923920098
2021-01-25,0.019601459654519312,0.02253638428532131
2021-01-26,0.01945812613947109,0.022372172162611087
2021-01-27,0.018040302138097132,0.02074782150870578
2021-01-28,0.02168682157070994,0.024925509443952366
2021-01-29,0.022201092496072525,0.02551469139678127
2021-02-01,0.02491178766912403,0.02862023868094157
2021-02-02,0.025515835223715897,0.029312274532599013
2021-02-03,0.024637775332676585,0.028306312469045584
2021-02-04,0.022662825558239896,0.026043682583793522
2021-02-05,0.022759111724038807,0.026153994227711197
2021-02-08,0.021026657179275526,0.024169182523352678
2021-02-09,0.019734461119577672,0.02268875934493982
2021-02-10,0.01830671939450968,0.021053046306879607
2021-02-11,0.016981730154622277,0.01953505314542731
2021-02-12,0.015899040913480784,0.018294654495721725
2021-02-16,0.014990333722101927,0.017253580907537074
2021-02-17,0.01468474513583549,0.01690347890655045
2021-02-18,0.014548241702602764,0.01674709176624458
2021-02-19,0.013993233793905933,0.016111238896959902
2021-02-22,0.013265228802224631,0.01527718940764536
2021-02-23,0.01706958201734136,0.019635701907555935
2021-02-24,0.01592993343455266,0.01833004696104553
2021-02-25,0.015832279819714575,0.018218168679280836
2021-02-26,0.022821403026529446,0.02622535916287609
2021-03-01,0.02116721455617022,0.024330214123077936
2021-03-02,0.02717274060059818,0.031210532235804653
2021-03-03,0.026185487012294374,0.030079470827493317
2021-03-04,0.02719398479784956,0.03123487095885035
2021-03-05,0.026317351223369714,0.03023054297557331
2021-03-08,0.025828383683377348,0.029670350213597638
2021-03-09,0.027998126180897982,0.03215614721043109
2021-03-10,0.030876660323262826,0.03545398164679838
2021-03-11,0.028162142810592518,0.03234405524375363
2021-03-12,0.027605435217432958,0.0317062551062849
2021-03-15,0.025778065966327035,0.0296127029904483
2021-03-16,0.025146807670089984,0.02888949275752648
2021-03-17,0.02314008232896777,0.02659045873292156
2021-03-18,0.02152616221855417,0.024741447724389617
2021-03-19,0.02497515652117352,0.028692838126404524
2021-03-22,0.023180497744124954,0.02663676124012613
2021-03-23,0.023449265456751807,0.026944678872590385
2021-03-24,0.022068127532765647,0.02536235815592435
2021-03-25,0.021689371640694316,0.024928430968656847
2021-03-26,0.020322370448197232,0.023362306203685894
2021-03-29,0.02049065787258912,0.023555107134965166
2021-03-30,0.019037035494098426,0.02188974355052548
2021-03-31,0.0183108918295618,0.02105782651768061
2021-04-01,0.018529848485071523,0.021308677389304646
2021-04-05,0.018851026093042848,0.021676639179359268
2021-04-06,0.02014428396798511,0.023158278841824385
2021-04-07,0.01872442497858142,0.02153159677433489
2021-04-08,0.01781848201739014,0.020493690066601122
2021-04-09,0.017806894966451103,0.02048041519344943
2021-04-12,0.017718856976422608,0.02037955319186622
2021-04-13,0.016817531248636015,0.019346936284624517
2021-04-14,0.017328321115835602,0.0199321301126242
2021-04-15,0.017282778602993466,0.019879953671511675
2021-04-16,0.018359041759601045,0.021112990184164564
2021-04-19,0.01724795889133039,0.019840061963264457
2021-04-20,0.0165984426215451,0.019095934217842267
2021-04-21,0.016309747963601632,0.01876518699113782
2021-04-22,0.016033646239432535,0.018448867041860727
2021-04-23,0.016224042838549602,0.018666997670187972
2021-04-26,0.01687134546070038,0.019408589318055638
2021-04-27,0.015946965905634145,0.018349560458850635
2021-04-28,0.015059919734559502,0.0173333031330944
2021-04-29,0.014289782827196394,0.016450984602825756
2021-04-30,0.013777545977939525,0.015864133018822044
2021-05-03,0.013975636177520729,0.01609107793223171
2021-05-04,0.013593264597510589,0.01565300837957751
2021-05-05,0.0169244987869906,0.01946948519810358
2021-05-06,0.015835957492889276,0.018222382058953056
2021-05-07,0.015904859262308387,0.018301320371538195
2021-05-10,0.015560239851536104,0.017906502139730888
2021-05-11,0.01851341843159317,0.021289854059973645
2021-05-12,0.01775564237256708,0.020421696915081184
2021-05-13,0.02142347086930106,0.02462379788904471
2021-05-14,0.020973046287971316,0.02410776242730264
2021-05-17,0.022168542298627827,0.02547739979045157
2021-05-18,0.020791921993279262,0.023900254749173292
2021-05-19,0.019844765004999015,0.0228151305928795
2021-05-20,0.01842484624424607,0.021188380047475853
2021-05-21,0.019463608526312064,0.02237845313869942
2021-05-24,0.018557788727929587,0.02134068753422587
2021-05-25,0.018792589150845408,0.021609690048029387
2021-05-26,0.017590382397971664,0.020232364425619657
2021-05-27,0.016450220690420212,0.018926121610274262
2021-05-28,0.01576250277048767,0.018138227589674885
2021-06-01,0.014891161063999687,0.017139962311800372
2021-06-02,0.014071161699970813,0.0162005181340523
2021-06-03,0.013410254588318323,0.015443340305250517
2021-06-04,0.013938121979847867,0.016048099246963585
2021-06-07,0.015751622076235417,0.018125761964317668
2021-06-08,0.014852217315071038,0.017095345840379042
2021-06-09,0.01413090338341641,0.0162689620611379
2021-06-10,0.013560647196054647,0.015615639779996532
2021-06-11,0.013651301851181082,0.015719499601943035
2021-06-14,0.013314907688665964,0.015334104745231737
2021-06-15,0.01445589241228757,0.016641290460888056
2021-06-16,0.013967533010785585,0.016081794421604033
2021-06-17,0.013766232000026824,0.015851170995747985
2021-06-18,0.014788416505819316,0.017022251516875357
2021-06-21,0.01582991726336752,0.018215461982297638
2021-06-22,0.01666905061549556,0.019176827291336036
2021-06-23,0.016475454043909453,0.018955030568086197
2021-06-24,0.015488444795555811,0.017824249091386562
2021-06-25,0.014986443482400654,0.01724912399793723
2021-06-28,0.014334420718350994,0.016502124650966895
2021-06-29,0.014679357211436435,0.016897306152730288
2021-06-30,0.014313538538398778,0.01647820067829647
2021-07-01,0.013666443225617044,0.01573684653741757
2021-07-02,0.013214462624246732,0.015219028398722701
2021-07-06,0.014488504506886402,0.016678652980591135
2021-07-07,0.014409805615859743,0.01658849045338261
2021-07-08,0.01449530839931663,0.016686447958745992
2021-07-09,0.01448653328576506,0.01667639462249144
2021-07-12,0.015004667614560313,0.017270002739559403
2021-07-13,0.014316065841214094,0.01648109611946314
2021-07-14,0.013787473626977128,0.015875506774090924
2021-07-15,0.014468617265186527,0.016655868873375952
2021-07-16,0.014151742424400666,0.016292836611023313
2021-07-19,0.014570514786118047,0.016772609247777886
2021-07-20,0.0168653420034306,0.019401711370064627
2021-07-21,0.018351506817104474,0.021104357667886393
2021-07-22,0.01779463572300593,0.020466370213192885
2021-07-23,0.017029963175349154,0.019590312005964023
2021-07-26,0.017186761809129685,0.01976995063746275
2021-07-27,0.016123131425089293,0.01855138704412866
2021-07-28,0.01619558719376081,0.018634397047561202
2021-07-29,0.01554262547278827,0.017886321970958564
2021-07-30,0.014911655635502081,0.01716344221522221
2021-08-02,0.014373744158256938,0.016547176120869457
2021-08-03,0.013669062044058579,0.015739846824790224
2021-08-04,0.013873327402183373,0.01597386639824834
2021-08-05,0.013266271009664375,0.0152783834277315
2021-08-06,0.013025588865345319,0.015002642434400077
2021-08-09,0.013261789300600825,0.015273248892668663
2021-08-10,0.012769473163029304,0.014709219761254971
2021-08-11,0.012428613558722662,0.014318709006317225
2021-08-12,0.012115291648000868,0.01395974720988085
2021-08-13,0.012835085048881993,0.014784388970963297
2021-08-16,0.012736628880819301,0.014671591232443802
2021-08-17,0.012673152131621068,0.014598868173045728
2021-08-18,0.012970565342878937,0.014939603936947762
2021-08-19,0.015000039157748097,0.017264700080807535
