,portfolio_vol
2020-06-11,0.00826105071493316
2020-06-12,0.015051662427694306
2020-06-15,0.013740543994620701
2020-06-16,0.012708946678812555
2020-06-17,0.012485738142833993
2020-06-18,0.011331555212668428
2020-06-19,0.010278169175233061
2020-06-22,0.009442368978588302
2020-06-23,0.00937111487569751
2020-06-24,0.009009826935451012
2020-06-25,0.009832094141568546
2020-06-26,0.009342531881922451
2020-06-29,0.010546868334908756
2020-06-30,0.010334238596189595
2020-07-01,0.010035537445760474
2020-07-02,0.009346766485541072
2020-07-06,0.008626347080860821
2020-07-07,0.009457942571201495
2020-07-08,0.008796153703605373
2020-07-09,0.0087679749334094
2020-07-10,0.00810757700053661
2020-07-13,0.007670667761054253
2020-07-14,0.0076953077666568875
2020-07-15,0.007706274733289524
2020-07-16,0.0072819365498484985
2020-07-17,0.006963688721670902
2020-07-20,0.006473841740561908
2020-07-21,0.007536443551918545
2020-07-22,0.007293922215451025
2020-07-23,0.006886147637166949
2020-07-24,0.00915732048285801
2020-07-27,0.008578218163909962
2020-07-28,0.008776588472637568
2020-07-29,0.008515045959213461
2020-07-30,0.008580999210269983
2020-07-31,0.00803967397304468
2020-08-03,0.01283936399753345
2020-08-04,0.012184935788974833
2020-08-05,0.011158125681438256
2020-08-06,0.010256779255106246
2020-08-07,0.010284857350057115
2020-08-10,0.009866522929420604
2020-08-11,0.009189210703796457
2020-08-12,0.01005612395364654
2020-08-13,0.010866094084213733
2020-08-14,0.010209826499861796
2020-08-17,0.009400961662586289
2020-08-18,0.008931115767374985
2020-08-19,0.008426356242883128
2020-08-20,0.008098922612327262
2020-08-21,0.008186935973841672
2020-08-24,0.00923310421505869
2020-08-25,0.008958665317248165
2020-08-26,0.00843390457008237
2020-08-27,0.008769864626896806
2020-08-28,0.008221804437118936
2020-08-31,0.007838693573856635
2020-09-01,0.00816554011342528
2020-09-02,0.009081686339492013
2020-09-03,0.00920540677117014
2020-09-04,0.015884092770767074
2020-09-08,0.014525482360851962
2020-09-09,0.017625546639014795
2020-09-10,0.017498715484861028
2020-09-11,0.01685951304711065
2020-09-14,0.015391569739565047
2020-09-15,0.014790140670512686
2020-09-16,0.013613787069875689
2020-09-17,0.013045841539362824
2020-09-18,0.012335970781681397
2020-09-21,0.012144321183293677
2020-09-22,0.011808077266115555
2020-09-23,0.011391176401800237
2020-09-24,0.013112300926801847
2020-09-25,0.012036605890787514
2020-09-28,0.012540824428832236
2020-09-29,0.012485955819527786
2020-09-30,0.011504696467075397
2020-10-01,0.010743741579381133
2020-10-02,0.010193478682774038
2020-10-05,0.010924920075590028
2020-10-06,0.011313695471396344
2020-10-07,0.011453723433088
2020-10-08,0.011304970484777292
2020-10-09,0.010473283524364689
2020-10-12,0.010202217294327656
2020-10-13,0.012667389041048128
2020-10-14,0.012029685234715023
2020-10-15,0.011132711903180994
2020-10-16,0.010258996002830378
2020-10-19,0.00957026479656823
2020-10-20,0.0099495901897919
2020-10-21,0.009253939383823483
2020-10-22,0.008547363604021217
2020-10-23,0.008004399896989244
2020-10-26,0.007440386782837727
2020-10-27,0.007871958428752103
2020-10-28,0.007520876443537764
2020-10-29,0.011935669709569855
2020-10-30,0.012033064623262467
2020-11-02,0.013369927644491146
2020-11-03,0.012352072707386409
2020-11-04,0.012054302622640355
2020-11-05,0.0137897318299652
2020-11-06,0.0141827909330074
2020-11-09,0.012903627240731783
2020-11-10,0.01280452712832195
2020-11-11,0.011980525419315888
2020-11-12,0.011963117589918167
2020-11-13,0.011106503518281878
2020-11-16,0.01056509507726679
2020-11-17,0.010049416911361462
2020-11-18,0.00934415203461417
2020-11-19,0.009015002788613254
2020-11-20,0.008429090318169363
2020-11-23,0.008031368821958549
2020-11-24,0.008339853626833583
2020-11-25,0.00855563687130957
2020-11-27,0.008013926583598435
2020-11-30,0.007586036518004884
2020-12-01,0.007479985830170484
2020-12-02,0.008197096644859325
2020-12-03,0.007630223308839251
2020-12-04,0.007120270590330995
2020-12-07,0.00685181917202975
2020-12-08,0.006655875881741001
2020-12-09,0.006307084770551021
2020-12-10,0.007375592158795175
2020-12-11,0.007022330035664124
2020-12-14,0.006627579861152526
2020-12-15,0.006387694777535295
2020-12-16,0.00841760326008967
2020-12-17,0.00785954077745255
2020-12-18,0.007510541841776495
2020-12-21,0.007239253646720164
2020-12-22,0.0069102052439810515
2020-12-23,0.007053449291208377
2020-12-24,0.006685447747927566
2020-12-28,0.006402358509147806
2020-12-29,0.007292228284908409
2020-12-30,0.006932629526480829
2020-12-31,0.006559445227471453
2021-01-04,0.006292415425436853
2021-01-05,0.007358868751415129
2021-01-06,0.007182647357654095
2021-01-07,0.007903354442619694
2021-01-08,0.009250773482961173
2021-01-11,0.009076317097711457
2021-01-12,0.009098991628391319
2021-01-13,0.00843758665722337
2021-01-14,0.008069937242476363
2021-01-15,0.007729088628351226
2021-01-19,0.007594430871193905
2021-01-20,0.0075554295011978625
2021-01-21,0.008903295045731726
2021-01-22,0.009130818463457376
2021-01-25,0.008661009459348008
2021-01-26,0.008599396354683979
2021-01-27,0.007989932904614831
2021-01-28,0.009557419639210049
2021-01-29,0.009778483277671524
2021-02-01,0.010943698163759502
2021-02-02,0.011203353033666229
2021-02-03,0.010825911679844055
2021-02-04,0.009976963078272174
2021-02-05,0.010018352488202367
2021-02-08,0.009273642479826007
2021-02-09,0.008718181246311811
2021-02-10,0.008104454580149877
2021-02-11,0.00753489692513506
2021-02-12,0.007069493941676325
2021-02-16,0.006678878590671041
2021-02-17,0.006547518792905441
2021-02-18,0.006488841655768758
2021-02-19,0.0062502668858944715
2021-02-22,0.005937327879735962
2021-02-23,0.007572660779672639
2021-02-24,0.007082773349032636
2021-02-25,0.007040796129749235
2021-02-26,0.010045128923139607
2021-03-01,0.009334062238393994
2021-03-02,0.011915587603298437
2021-03-03,0.011491208429693178
2021-03-04,0.011924719598340298
2021-03-05,0.011547891358564986
2021-03-08,0.011337704590950117
2021-03-09,0.012270386466146975
2021-03-10,0.013507748330417457
2021-03-11,0.012340890379824184
2021-03-12,0.012101584986434087
2021-03-15,0.011316075101391916
2021-03-16,0.011044723467665458
2021-03-17,0.010182115874229077
2021-03-18,0.009488358879231489
2021-03-19,0.01097093779234498
2021-03-22,0.010199488776883993
2021-03-23,0.010315020815589798
2021-03-24,0.009721327181289464
2021-03-25,0.009558515808021615
2021-03-26,0.008970898965437098
2021-03-29,0.009043238715768408
2021-03-30,0.008418387035281874
2021-03-31,0.00810624813609165
2021-04-01,0.008200368477229365
2021-04-05,0.00833842934575005
2021-04-06,0.008894347009386438
2021-04-07,0.008284008802771874
2021-04-08,0.00789458167912434
2021-04-09,0.007889600888818498
2021-04-12,0.0078517570259075
2021-04-13,0.007464314658476441
2021-04-14,0.007683881935107494
2021-04-15,0.007664305106830719
2021-04-16,0.008126945784356786
2021-04-19,0.0076493375639057675
2021-04-20,0.007370137588255916
2021-04-21,0.007246039786218249
2021-04-22,0.007127355161596949
2021-04-23,0.00720919872473798
2021-04-26,0.007487447145524
2021-04-27,0.007090094898518655
2021-04-28,0.0067087907174144526
2021-04-29,0.006377740956561021
2021-04-30,0.006157551682646833
2021-05-03,0.006242702403994936
2021-05-04,0.0060783367971667685
2021-05-05,0.007510295545319811
2021-05-06,0.007042377008179216
2021-05-07,0.0070719950073563674
2021-05-10,0.006923857484753746
2021-05-11,0.00819330588196505
2021-05-12,0.007867569534670677
2021-05-13,0.00944421614787174
2021-05-14,0.009250597391899804
2021-05-17,0.009764491304326559
2021-05-18,0.009172739606005795
2021-05-19,0.008765596289716196
2021-05-20,0.00815523238988957
2021-05-21,0.008601753004307256
2021-05-24,0.00821237882321839
2021-05-25,0.008313309739671558
2021-05-26,0.007796531158837247
2021-05-27,0.007306423157246323
2021-05-28,0.007010801884260188
2021-06-01,0.006636248397994837
2021-06-02,0.006283764845049445
2021-06-03,0.005999668421196678
2021-06-04,0.006226576613827664
2021-06-07,0.007006124727256427
2021-06-08,0.006619508103319559
2021-06-09,0.0063094453050151445
2021-06-10,0.006064315935618111
2021-06-11,0.00610328459380463
2021-06-14,0.005958682762638767
2021-06-15,0.006449144544538879
2021-06-16,0.006239219190316721
2021-06-17,0.006152688275054636
2021-06-18,0.006592082794334751
2021-06-21,0.007039780565235684
2021-06-22,0.007400489022251818
2021-06-23,0.00731726992430589
2021-06-24,0.006892995782262284
2021-06-25,0.006677206338750044
2021-06-28,0.006396928925674628
2021-06-29,0.0065452027487492015
2021-06-30,0.00638795254678253
2021-07-01,0.0061097932396546005
2021-07-02,0.005915505615514696
2021-07-06,0.0064631631248908295
2021-07-07,0.006429333751431752
2021-07-08,0.006466087834692898
2021-07-09,0.006462315779081831
2021-07-12,0.006685040133670837
2021-07-13,0.006389038928936944
2021-07-14,0.00616181916523118
2021-07-15,0.006454614428489147
2021-07-16,0.006318403140262742
2021-07-19,0.006498415926136412
2021-07-20,0.007484866509439101
2021-07-21,0.008123706826597866
2021-07-22,0.007884331150968036
2021-07-23,0.0075556302906239865
2021-07-26,0.007623031488669304
2021-07-27,0.007165821113596346
2021-07-28,0.007196966828938421
2021-07-29,0.006916285797413092
2021-07-30,0.006645058160168022
2021-08-02,0.006413832433677341
2021-08-03,0.0061109189605627915
2021-08-04,0.006198724125217718
2021-08-05,0.005937775881280087
2021-08-06,0.005834316657917679
2021-08-09,0.005935849381329861
2021-08-10,0.005724223191169241
2021-08-11,0.005577701852675453
2021-08-12,0.005443017821014463
2021-08-13,0.005752427006507796
2021-08-16,0.005710104803039716
2021-08-17,0.00568281879396663
2021-08-18,0.005810664338726565
2021-08-19,0.006683050552979203
2021-08-20,0.006403268885235896
2021-08-23,0.006530396345572564
2021-08-24,0.006881798682223335
2021-08-25,0.00652435303642868
2021-08-26,0.0062872685382451355
2021-08-27,0.006163895374268835
2021-08-30,0.006356159873272472
2021-08-31,0.007090472063992022
2021-09-01,0.006769059743987655
2021-09-02,0.006398575542112173
2021-09-03,0.006149357775713127
2021-09-07,0.00595141783888699
2021-09-08,0.006051806738414151
2021-09-09,0.005915344199391166
2021-09-10,0.005840325604975142
2021-09-13,0.00685328172144333
2021-09-14,0.006522408973016923
2021-09-15,0.006416411502880474
2021-09-16,0.006433110340668463
2021-09-17,0.006249290166050929
2021-09-20,0.0068039231237975875
2021-09-21,0.008112436851302331
2021-09-22,0.007555948108081314
2021-09-23,0.007627048186206294
2021-09-24,0.007744674274421152
2021-09-27,0.007280604831755466
2021-09-28,0.007066900381920055
2021-09-29,0.009036777355286216
2021-09-30,0.008431769767062091
2021-10-01,0.008240307746275707
2021-10-04,0.008063278664512287
2021-10-05,0.008838138032967242
2021-10-06,0.008771043062002095
2021-10-07,0.008277533833608134
2021-10-08,0.008040368593143997
2021-10-11,0.007570739089651565
2021-10-12,0.0072824499369447526
2021-10-13,0.007048952615616928
2021-10-14,0.006885796041655025
2021-10-15,0.007850753342712659
2021-10-18,0.007598612440313313
2021-10-19,0.007410104730465682
2021-10-20,0.0074081356497859435
2021-10-21,0.0070316860967645925
2021-10-22,0.006700947792806284
2021-10-25,0.00653723761055618
2021-10-26,0.006431887781877042
2021-10-27,0.006142896455848758
2021-10-28,0.006058098088371267
2021-10-29,0.0067623695472343705
2021-11-01,0.006732383569428881
2021-11-02,0.006441678867639587
2021-11-03,0.006190167263035049
2021-11-04,0.006270947008367241
2021-11-05,0.006351250892165226
2021-11-08,0.0061644984154569015
2021-11-09,0.005902953093795876
2021-11-10,0.0058150827304852505
2021-11-11,0.006589431270904387
2021-11-12,0.006259512541538844
2021-11-15,0.006454796401923435
2021-11-16,0.006176436741087015
2021-11-17,0.006048404582408358
2021-11-18,0.006062925596541947
2021-11-19,0.006637602126670799
2021-11-22,0.006601013466880337
2021-11-23,0.006689008603175905
2021-11-24,0.006483246196534254
2021-11-26,0.006312036006348217
2021-11-29,0.008499511473912227
2021-11-30,0.009061253959579536
2021-12-01,0.009826905490437356
2021-12-02,0.009582699963429293
2021-12-03,0.0092582650952381
2021-12-06,0.009139403665343769
2021-12-07,0.009068326505749945
2021-12-08,0.01059454804764614
2021-12-09,0.010126175723821107
2021-12-10,0.009640814635869356
2021-12-13,0.009630779191613866
2021-12-14,0.009529299600711394
2021-12-15,0.009069079326948998
2021-12-16,0.00980300298245645
2021-12-17,0.010699552510002897
2021-12-20,0.01010772289042845
2021-12-21,0.009677071356030298
2021-12-22,0.010095226915471005
2021-12-23,0.009757824193284562
2021-12-27,0.009148729518716339
2021-12-28,0.00939362938424576
2021-12-29,0.008735654050421735
2021-12-30,0.008128557065477285
2021-12-31,0.007656425441893119
2022-01-03,0.007218640235959381
2022-01-04,0.007592120380800522
2022-01-05,0.007461720976470603
2022-01-06,0.009330818568692828
2022-01-07,0.008852208272815815
2022-01-10,0.008387992539865248
2022-01-11,0.007811584961320591
2022-01-12,0.00797388575768868
2022-01-13,0.0074792683115758275
2022-01-14,0.008381246749934854
2022-01-18,0.007883456640897955
2022-01-19,0.008926596961579882
2022-01-20,0.008946165175143886
2022-01-21,0.008747335910417911
2022-01-24,0.009579254449293471
2022-01-25,0.008936175497527376
2022-01-26,0.009145023609900424
2022-01-27,0.008546593568971183
2022-01-28,0.00816823989896156
2022-01-31,0.012054075332374225
2022-02-01,0.012602567898515004
2022-02-02,0.011681541433057031
2022-02-03,0.010968390013337334
2022-02-04,0.012316407939137861
2022-02-07,0.011475470071845581
2022-02-08,0.010644534032757776
2022-02-09,0.010235723867791013
2022-02-10,0.010184269606585094
2022-02-11,0.01072082713862111
2022-02-14,0.011479134984172447
2022-02-15,0.010605653774336766
2022-02-16,0.010930862778944004
2022-02-17,0.010111494957300004
2022-02-18,0.010989291242361438
2022-02-22,0.01035935077268886
2022-02-23,0.009929179593517204
2022-02-24,0.010662365339751687
2022-02-25,0.011114754072003581
2022-02-28,0.011104651945272359
2022-03-01,0.010278523338592933
2022-03-02,0.010084315161072858
2022-03-03,0.010351922807731288
2022-03-04,0.009734348168273926
2022-03-07,0.00945190414614373
2022-03-08,0.011301878029708874
2022-03-09,0.010640350770640935
2022-03-10,0.012136261401816045
2022-03-11,0.011691825758602977
2022-03-14,0.011588883970625224
2022-03-15,0.011545426534864185
2022-03-16,0.012230679809538606
2022-03-17,0.013099110289394091
2022-03-18,0.012283245526398012
2022-03-21,0.011946646207155099
2022-03-22,0.011098438408252117
2022-03-23,0.010922255725936603
2022-03-24,0.010540134765156505
2022-03-25,0.010688564408385852
2022-03-28,0.009919339558445102
2022-03-29,0.009468903506365972
2022-03-30,0.009455789736699612
2022-03-31,0.0089489569816135
2022-04-01,0.009019182126228228
2022-04-04,0.008374625137403247
2022-04-05,0.008658913598449764
2022-04-06,0.009130612362810951
2022-04-07,0.009275722065857426
2022-04-08,0.008635918537707864
2022-04-11,0.008324522337376428
2022-04-12,0.009224732471590027
2022-04-13,0.008665280176993922
2022-04-14,0.0088089771105376
2022-04-18,0.009584507723303801
2022-04-19,0.008867397817079481
2022-04-20,0.009204943825441179
2022-04-21,0.008766413201920713
2022-04-22,0.00891123372042485
2022-04-25,0.010449294575664026
2022-04-26,0.009852811585535746
2022-04-27,0.012070869042273539
2022-04-28,0.011104408760905715
2022-04-29,0.01284404575323101
2022-05-02,0.015159333668260208
2022-05-03,0.014051260052559422
2022-05-04,0.012917122321831927
2022-05-05,0.014270951312903549
2022-05-06,0.01730822541297267
2022-05-09,0.015929827070465263
2022-05-10,0.01678647224681531
2022-05-11,0.015523635160368926
2022-05-12,0.016069222601096507
2022-05-13,0.015002255070739812
2022-05-16,0.01546271514718121
2022-05-17,0.014287582079499716
2022-05-18,0.014186366079870446
2022-05-19,0.017333584832932854
2022-05-20,0.016090840104182477
2022-05-23,0.01471847123266429
2022-05-24,0.014629926776715775
2022-05-25,0.01390874397909664
2022-05-26,0.012955885220011048
2022-05-27,0.01308460047285603
2022-05-31,0.014052952671420902
2022-06-01,0.012952718736382504
2022-06-02,0.011962573958889982
2022-06-03,0.012104654718928461
2022-06-06,0.012727881570118416
2022-06-07,0.01173584257684298
2022-06-08,0.011153012157741612
2022-06-09,0.010495343546057212
2022-06-10,0.011767760401498918
2022-06-13,0.013462674496678926
2022-06-14,0.016029329601650273
2022-06-15,0.01472389266601895
2022-06-16,0.014339424446298484
2022-06-17,0.015885604384007563
2022-06-21,0.014693469631164763
2022-06-22,0.014890518534616523
2022-06-23,0.013731490398333303
2022-06-24,0.013090565612069215
2022-06-27,0.014012290404645269
2022-06-28,0.012915918565091904
2022-06-29,0.013407570611206652
2022-06-30,0.012426822496798684
2022-07-01,0.01179113295592621
2022-07-05,0.011179944842745674
2022-07-06,0.010756708284959853
2022-07-07,0.010075277283776492
2022-07-08,0.010378736580100996
2022-07-11,0.009616696112894731
2022-07-12,0.00970078621899579
2022-07-13,0.009212965137435284
2022-07-14,0.008612658137991759
2022-07-15,0.008320804333545212
2022-07-18,0.008813593884499772
2022-07-19,0.008688431822700477
2022-07-20,0.0103862904394347
2022-07-21,0.009961450279157121
2022-07-22,0.009754813397435893
2022-07-25,0.00950030380605485
2022-07-26,0.008892113301243199
2022-07-27,0.008899841253254607
2022-07-28,0.011303073380307919
2022-07-29,0.010718830844852903
2022-08-01,0.011059765519041621
2022-08-02,0.01030909816799612
2022-08-03,0.009737868760004017
2022-08-04,0.010868098813850815
2022-08-05,0.010078310254624124
2022-08-08,0.00951524025718642
2022-08-09,0.008907243593519337
2022-08-10,0.008451918761840732
2022-08-11,0.009751268429914877
2022-08-12,0.00917637876111368
2022-08-15,0.009637337657989412
2022-08-16,0.009069745929667661
2022-08-17,0.008456827159736124
2022-08-18,0.00818799145036682
2022-08-19,0.007667280985459996
2022-08-22,0.008171257402628562
2022-08-23,0.009400701245352028
2022-08-24,0.008747750737869415
2022-08-25,0.008179352005242745
2022-08-26,0.008465654317530363
2022-08-29,0.011825683393022042
2022-08-30,0.011149988003997522
2022-08-31,0.010694886600315904
2022-09-01,0.01008666165214488
2022-09-02,0.009432940419605362
2022-09-06,0.009243988169991993
2022-09-07,0.008831464440511048
2022-09-08,0.00920407607395151
2022-09-09,0.008733408375129472
2022-09-12,0.00918721816234218
2022-09-13,0.009766300552188427
2022-09-14,0.015317130428128845
2022-09-15,0.014163338362968002
2022-09-16,0.01355674546517534
2022-09-19,0.012667852560390264
2022-09-20,0.012116559897398476
2022-09-21,0.011534080890645173
2022-09-22,0.011553872889664049
2022-09-23,0.011020553735501178
2022-09-26,0.010954600686139963
2022-09-27,0.010334461074410906
2022-09-28,0.0097320818146548
2022-09-29,0.010263512303399728
2022-09-30,0.012130889352914634
2022-10-03,0.012219586542451947
2022-10-04,0.0130440470615491
2022-10-05,0.013962080410778786
2022-10-06,0.012917661600148655
2022-10-07,0.012131992041743605
2022-10-10,0.01384184300874058
2022-10-11,0.012982450420260661
2022-10-12,0.012241970313817362
2022-10-13,0.011362047497576487
2022-10-14,0.012301550833933162
2022-10-17,0.013182759047408338
2022-10-18,0.013909072968845708
2022-10-19,0.013062441761334538
2022-10-20,0.012213059127576807
2022-10-21,0.011467010046656843
2022-10-24,0.012151365911218103
2022-10-25,0.01163362939813399
2022-10-26,0.011747753039561572
2022-10-27,0.011582245462108913
2022-10-28,0.011565908042665914
2022-10-31,0.014306499468774322
2022-11-01,0.013500460158567871
2022-11-02,0.01274779207058203
2022-11-03,0.01406425301159067
2022-11-04,0.014123606275018193
2022-11-07,0.013602261313232066
2022-11-08,0.012812945412886514
2022-11-09,0.012053676889066096
2022-11-10,0.012673616990762741
2022-11-11,0.020212148301496178
2022-11-14,0.018985665930923594
2022-11-15,0.017656822322806794
2022-11-16,0.016576934770162234
2022-11-17,0.015580449695702539
2022-11-18,0.014533211490185514
2022-11-21,0.01351540817968816
2022-11-22,0.012852314536792427
2022-11-23,0.012455839303475423
2022-11-25,0.011806795663834205
2022-11-28,0.011221977594575811
2022-11-29,0.011427642887223938
2022-11-30,0.010954701599489912
2022-12-01,0.01402406510861435
2022-12-02,0.01323751964714699
2022-12-05,0.01236869521060204
2022-12-06,0.012268052812324175
2022-12-07,0.012363996352580153
2022-12-08,0.01173173974596758
2022-12-09,0.011214482733654657
2022-12-12,0.01073412407148126
2022-12-13,0.010625743234588104
2022-12-14,0.010225280803823044
2022-12-15,0.009857717368548825
2022-12-16,0.012343693886318721
2022-12-19,0.011884487859300966
2022-12-20,0.011534513882864104
2022-12-21,0.010862488398158086
2022-12-22,0.010947943719084205
2022-12-23,0.011355567386835647
2022-12-27,0.010702194110474702
2022-12-28,0.010409117386952953
2022-12-29,0.010681220147817297
2022-12-30,0.011387714540407759
2023-01-03,0.010701121722038048
2023-01-04,0.010866248015831678
2023-01-05,0.010391212504741934
2023-01-06,0.010283815618256087
2023-01-09,0.011831561061211937
2023-01-10,0.011100932152678138
2023-01-11,0.010571753353654472
2023-01-12,0.010690123425489993
2023-01-13,0.010169947430406601
2023-01-17,0.009712734453415589
2023-01-18,0.009183816533085315
2023-01-19,0.009391701910533665
2023-01-20,0.009066857847521563
2023-01-23,0.010033105828334802
2023-01-24,0.010365926989292071
2023-01-25,0.009829478831313833
2023-01-26,0.009250276963821306
2023-01-27,0.00939997950865856
2023-01-30,0.00906448388399775
2023-01-31,0.009454382743120892
2023-02-01,0.009489338143223353
2023-02-02,0.00957639060676912
2023-02-03,0.01111390420430065
2023-02-06,0.011245359542998906
2023-02-07,0.010822410184735719
2023-02-08,0.010917307905011418
2023-02-09,0.0108133498898268
2023-02-10,0.010343866343883868
2023-02-13,0.009796012089845547
2023-02-14,0.00986498658187796
2023-02-15,0.009324146214889601
2023-02-16,0.00898833572311633
2023-02-17,0.00927989991980884
2023-02-21,0.008833869616036941
2023-02-22,0.010079044033969576
2023-02-23,0.009476468041472504
2023-02-24,0.009053844225554313
2023-02-27,0.009257117175453593
2023-02-28,0.008819712283711537
2023-03-01,0.008359992903402889
2023-03-02,0.008191698060889575
2023-03-03,0.007966242516205516
2023-03-06,0.009430481692748526
2023-03-07,0.009099974208342626
2023-03-08,0.009349735497432538
2023-03-09,0.008918010523419081
2023-03-10,0.009433593940022878
2023-03-13,0.009837474908546787
2023-03-14,0.00949648618960289
2023-03-15,0.010039803139544225
2023-03-16,0.009604997576455316
2023-03-17,0.010308694655029642
2023-03-20,0.010092866066576351
2023-03-21,0.009806885457482463
2023-03-22,0.009828998577674128
2023-03-23,0.00995989601356229
2023-03-24,0.00958041075172474
2023-03-27,0.009175976053955736
2023-03-28,0.009003249926390046
2023-03-29,0.008569185643444777
2023-03-30,0.009076628927957336
2023-03-31,0.008813188651872942
2023-04-03,0.00915019525475712
2023-04-04,0.008724469783371222
2023-04-05,0.00837220160357239
2023-04-06,0.008173507869364504
2023-04-10,0.007862034877026428
2023-04-11,0.0077512016466969825
2023-04-12,0.007465170144309537
2023-04-13,0.007266136421149215
2023-04-14,0.008574381692120466
2023-04-17,0.00819859427632622
2023-04-18,0.007842943864474507
2023-04-19,0.007508182304052205
2023-04-20,0.007184478893955187
2023-04-21,0.007056602960551728
2023-04-24,0.006823480841661292
2023-04-25,0.006575194769823483
2023-04-26,0.007540111868016314
2023-04-27,0.007284768593129119
2023-04-28,0.00899453093956427
2023-05-01,0.00872679971843597
2023-05-02,0.008462747624430889
2023-05-03,0.008543193674084237
2023-05-04,0.00824396536059993
2023-05-05,0.007964653085257144
2023-05-08,0.009854341520061259
2023-05-09,0.009310538246047377
2023-05-10,0.008921297352862973
2023-05-11,0.008717044542724558
2023-05-12,0.008295934998462068
2023-05-15,0.007939163774699717
2023-05-16,0.007632974715201908
2023-05-17,0.00740790645221496
2023-05-18,0.007593199167074635
2023-05-19,0.007986406934748932
2023-05-22,0.007616555337474163
2023-05-23,0.0072901214788300105
2023-05-24,0.007590055822317032
2023-05-25,0.007371679163452253
2023-05-26,0.007859168241919186
2023-05-30,0.008538298801428923
2023-05-31,0.00820447454952529
2023-06-01,0.007878518244718264
2023-06-02,0.007983237066371645
2023-06-05,0.008070390977565473
2023-06-06,0.007697198811752271
2023-06-07,0.007313707011922381
2023-06-08,0.007465002430694865
2023-06-09,0.00761080704256716
2023-06-12,0.007273512247032707
2023-06-13,0.007515648889505714
2023-06-14,0.007336301107358001
2023-06-15,0.007043499662857532
2023-06-16,0.007356254398616866
2023-06-20,0.007093296856898925
2023-06-21,0.006864892143887385
2023-06-22,0.006859710847969875
2023-06-23,0.007020449991373873
2023-06-26,0.006983155287514981
2023-06-27,0.006944394300956374
2023-06-28,0.007385070797367192
2023-06-29,0.007054092863207292
2023-06-30,0.0068670658670423055
2023-07-03,0.007576174600267399
2023-07-05,0.007264389310615161
2023-07-06,0.0069757045700575135
2023-07-07,0.006937526577306768
2023-07-10,0.006693368871491677
2023-07-11,0.006506583068533647
2023-07-12,0.006374017497328859
2023-07-13,0.006643640010637817
2023-07-14,0.0069073035981725385
2023-07-17,0.006599570846201027
2023-07-18,0.006684262551413735
2023-07-19,0.006649484173564989
2023-07-20,0.006451573471977231
2023-07-21,0.007066725729337208
2023-07-24,0.00678487914436495
2023-07-25,0.006552829221633905
2023-07-26,0.0063667318469657124
2023-07-27,0.006130102808289615
2023-07-28,0.006276668585987268
2023-07-31,0.006853942787753107
2023-08-01,0.006566542610972787
2023-08-02,0.006451383681264329
2023-08-03,0.007436055618311308
2023-08-04,0.007311843402981024
2023-08-07,0.0085762885152351
2023-08-08,0.008547807007337059
2023-08-09,0.008273075038858173
2023-08-10,0.008148499412016265
2023-08-11,0.007808578720233615
2023-08-14,0.007459726151681395
2023-08-15,0.007392712333659097
2023-08-16,0.007582654394070492
2023-08-17,0.007505836084562801
2023-08-18,0.0075450727567565445
2023-08-21,0.007164171433408863
2023-08-22,0.0073061903294059215
2023-08-23,0.007028092023865204
2023-08-24,0.007790402693893669
2023-08-25,0.008683883560990965
2023-08-28,0.008450532703639881
2023-08-29,0.00816898637462811
2023-08-30,0.008905284940321369
2023-08-31,0.008663665601541463
2023-09-01,0.00820441128157358
2023-09-05,0.007891941386929495
2023-09-06,0.00759860264047793
2023-09-07,0.008153902187533583
2023-09-08,0.008256994082936203
2023-09-11,0.007830637902063219
2023-09-12,0.007752757726056484
2023-09-13,0.007740169804486557
2023-09-14,0.007441619829715216
2023-09-15,0.007384610034594342
2023-09-18,0.007725256681666037
2023-09-19,0.007506874301528314
2023-09-20,0.00718546627129455
2023-09-21,0.007536926672417566
2023-09-22,0.008332007483832298
2023-09-25,0.007918249783825878
2023-09-26,0.007769606735772309
2023-09-27,0.008384071351805411
2023-09-28,0.00803983617120837
2023-09-29,0.007763162113459768
2023-10-02,0.007402923964825259
2023-10-03,0.0073329535026271835
2023-10-04,0.007864427699720046
2023-10-05,0.007845805392895188
2023-10-06,0.007495411322049509
2023-10-09,0.007832163123334027
2023-10-10,0.007818496521226797
2023-10-11,0.007519912023630203
2023-10-12,0.007431309785751404
2023-10-13,0.007423168948221337
2023-10-16,0.007672545751745824
2023-10-17,0.007737550250258659
2023-10-18,0.00747935652665861
2023-10-19,0.007744834829030412
2023-10-20,0.007747531109168928
2023-10-23,0.00804605866619576
2023-10-24,0.007710800934728116
2023-10-25,0.007569401409008919
2023-10-26,0.008461034638368888
2023-10-27,0.009047515244308827
2023-10-30,0.008729628587176897
2023-10-31,0.008692302750997413
2023-11-01,0.008339898577083366
2023-11-02,0.008706982597048496
2023-11-03,0.009453061521326637
2023-11-06,0.009205189557744048
2023-11-07,0.008890584961558113
2023-11-08,0.008692263927272528
2023-11-09,0.008347534627821094
2023-11-10,0.007943218780264067
2023-11-13,0.00871814224467805
2023-11-14,0.008301183762447312
2023-11-15,0.009069059317266155
2023-11-16,0.008643615664064927
2023-11-17,0.008300276268353399
2023-11-20,0.007875150497496727
2023-11-21,0.007788894209818666
2023-11-22,0.007455184764948099
2023-11-24,0.007138323963483313
2023-11-27,0.00688380130185564
